S_1,F_1,S_2,F_2
0.010449790954529803,-1.8404195543553225e-06,-1.1102230246251565e-16,-1.4249593505155644e-08
0.04324474054502092,-2.5229228413081626e-07,0.0,1.8152661596105794e-10
-2.220446049250313e-16,-7.557677861314005e-08,0.0,-5.487351573130184e-10
-6.661338147750939e-16,4.5291193941920935e-07,0.0,1.4474399245845148e-08
2.220446049250313e-16,1.5096504398570686e-06,0.0,-1.2393692438994462e-08
4.440892098500626e-16,3.2560402587478174e-07,1.0,-2.1213687750876176e-09
0.0,9.7679846930987e-07,-1.0,3.043736149233034e-09
-3.3306690738754696e-16,1.4137334574115812e-06,0.9999999999999999,2.65561279383375e-08
1.1102230246251565e-16,2.8410010600055095e-06,0.0,2.8829362674898107e-08
-4.440892098500626e-16,2.8530297640827488e-06,0.0,4.275584584156889e-08
4.440892098500626e-16,4.81806519019301e-06,0.0,3.874920579960416e-08
2.220446049250313e-16,7.0864275585336145e-06,3.3306690738754696e-16,1.5595366207321603e-07
-3.3306690738754696e-16,1.3042565842624754e-05,0.0,2.2162261643643432e-07
1.1102230246251565e-16,6.0590589782805155e-06,-2.220446049250313e-16,1.4784078530283293e-07
-1.1102230246251565e-16,7.603705671499487e-06,0.0,2.9309666160770576e-07
-1.1102230246251565e-16,1.7584318629815247e-05,4.440892098500626e-16,5.119877130255191e-07
0.0,3.047468999284314e-06,-4.440892098500626e-16,1.0060902127406734e-06
1.1102230246251565e-16,5.312904249876738e-07,-1.1102230246251565e-16,1.4913189261278603e-06
1.1102230246251565e-16,-2.165791374864054e-06,5.551115123125783e-16,1.2080364967914646e-06
-1.1102230246251565e-16,-6.391303395503206e-06,-2.220446049250313e-16,1.0273439784214137e-06
0.0,-7.694121180179538e-08,0.0,-1.3025344003381173e-08
0.0,-1.577765686988642e-08,0.0,2.284787932183008e-08
0.0,-3.888492585701895e-08,0.0,-8.730548728408447e-10
0.0,6.666091678653068e-10,0.0,8.90839793044052e-09
0.0,3.255275515812178e-09,0.0,2.3216095712541573e-09
0.0,-1.5442591205783174e-08,0.0,-1.8119996525456377e-08
0.0,-1.3739715143401607e-09,0.0,-1.0505970138297013e-08
0.0,-1.6085544274346828e-08,0.0,3.736897049577691e-08
0.0,-4.6180453239230675e-09,0.0,-4.781357176852902e-09
0.0,-2.655615816138387e-09,0.0,-2.6810050712811057e-08
0.0,8.614365043513314e-09,0.0,-3.200642240130957e-09
0.0,-6.979191624623116e-09,0.0,1.9532139461375664e-08
0.0,-3.3462952586660324e-08,0.0,-1.3128163800502072e-08
0.0,-1.437246321955854e-08,0.0,-1.315064643847564e-08
1.0000000000000002,2.977590263242286e-09,0.9999999999999998,8.907964499371706e-09
-5.551115123125783e-16,2.9078169205831767e-09,2.220446049250313e-16,7.217551001303946e-10
1.1102230246251565e-16,-1.7639355576193342e-08,-1.1102230246251565e-16,-9.816019996833347e-09
-2.220446049250313e-16,-8.709601040379763e-09,1.1102230246251565e-16,-1.2091236456512888e-08
-0.05808730621836067,1.4606325748900417e-06,-0.05857216183580527,-1.705878958091489e-07
-0.1054038979677765,-3.702921276271809e-07,0.04518328100513691,5.202065267440048e-07
0.035904914448773084,2.5413505682081467e-07,0.01569127405649695,3.253926024626705e-07
0.013144991763809344,2.977274107252015e-07,-0.0720739139870763,9.770330734681925e-07
-0.05987703115083787,-1.2533837434602901e-07,-0.009496286668832843,1.0980966180795804e-06
0.036193364654397264,1.5119983800104818e-06,0.033142505291363866,7.35315643396461e-07
0.09890037134034957,-7.963164534885438e-07,0.010612069694625248,-4.561547939374577e-07
-0.02685382753948451,-4.0842137423169317e-07,-0.034009973273329885,1.5966556929925025e-07
-0.029203871790828062,-1.2920691006002186e-08,0.00510430551509633,1.2793595487892155e-06
-0.03802177816540597,2.0540119294309989e-07,0.03451813734796838,2.5334926704090325e-06
0.01061869050260511,3.33841580868466e-07,-0.016060449762390405,-1.13266714834026e-06
-0.029665723187149995,-8.558117770007811e-08,-0.009804746657341878,1.6954507373156947e-06
-0.011468716689044367,-6.166796993056812e-08,0.03176417792610953,3.1865329219726846e-06
0.10355372558446874,5.525428150576772e-07,0.0171240077242516,-1.6508402040926638e-07
-0.06593932617354614,2.4181060325645386e-06,-0.06353368139525495,8.526625606464209e-07
0.07218837973368353,1.3736319488089056e-06,0.04034603862833652,2.579952797532316e-06
0.0055068678790966,8.107683242997165e-07,-0.02643713833516359,7.817214282113134e-07
-0.057893541304843366,1.453313052479643e-06,0.05785014502728281,1.2270385923329734e-06
-0.03723702889309122,-2.049430491979365e-07,0.0,-1.1012005973753958e-08
0.036326665780207934,-1.0599212885153932e-08,0.0,-1.6105694178314422e-08
0.01164808507686077,2.2578291236641235e-08,0.0,-2.2933102084010703e-10
-0.010813438944441867,6.439360760168707e-08,0.9999999999999999,3.6540148862229674e-08
-0.003810165135793353,-1.718579198950462e-08,-0.9999999999999999,7.266727952703889e-08
0.00886241224887141,3.4580693863972556e-10,0.9999999999999999,3.403638046961532e-08
0.015643727823595688,-7.907675581009244e-08,0.0,1.142646937069004e-08
-0.09725971729152083,-2.6680976361603836e-08,-1.1102230246251565e-16,1.6191805229937017e-08
-0.007539232896671022,-9.447660431760596e-09,2.220446049250313e-16,7.919725248939357e-08
0.08980156252441884,-4.954837322657114e-08,2.220446049250313e-16,6.549072395500843e-10
0.09144605060578392,-6.953293052447407e-09,2.220446049250313e-16,1.5324725097798366e-07
-0.13920456823064975,4.232837795825618e-08,-4.440892098500626e-16,-1.0977407782775149e-08
-0.02542385675144221,-3.6039935480403074e-08,-1.1102230246251565e-16,-2.9481697083610925e-09
0.018815759631273465,-3.788269538063104e-08,0.0,-3.060348205963234e-08
0.11661291734461465,-6.897226967339536e-09,1.1102230246251565e-16,-1.0805927246337889e-07
-0.09269070238936816,-1.677543721712026e-08,2.220446049250313e-16,-5.18714315944635e-08
0.0008290441758527223,-2.189237378047438e-08,-4.440892098500626e-16,-4.953790835315886e-08
0.03606270813797097,-2.128161469272527e-08,4.440892098500626e-16,-1.5081585047482793e-08
1.0000000000000002,-1.2496301216025074e-09,0.0,-2.322561520884392e-09
-6.661338147750939e-16,3.213549727987264e-08,0.0,1.966526275154477e-10
6.661338147750939e-16,-3.17651997427948e-08,0.0,9.830777214503428e-09
0.0,6.345971192978087e-10,0.0,1.4150327798390081e-09
0.0,5.506331846039103e-09,0.0,7.104679955460824e-09
-2.220446049250313e-16,2.9521973732293817e-08,0.0,1.3428571499218835e-08
2.220446049250313e-16,3.8706961191792275e-09,0.0,2.308056226141275e-08
-5.551115123125783e-16,3.657347988905713e-08,0.0,-4.348812865373475e-09
5.551115123125783e-16,1.3902643019036988e-07,0.0,1.366720283613177e-08
-2.220446049250313e-16,8.123004064941596e-08,0.0,1.3948097787874758e-08
2.220446049250313e-16,2.0989382534253307e-07,0.0,-1.8109020061274403e-09
-2.220446049250313e-16,5.532477985070728e-07,0.0,-1.871621222448993e-08
2.220446049250313e-16,3.7787839346492504e-08,0.0,-1.8225328091148188e-08
-2.220446049250313e-16,1.7018531366375096e-07,0.0,-1.830078861786433e-08
2.220446049250313e-16,9.141192322204005e-07,0.0,-8.878716428739621e-10
-2.220446049250313e-16,2.0544805920508223e-06,0.0,-4.8826810150615054e-09
0.0,-3.0604207950091155e-07,0.0,-7.226445131180981e-09
-2.220446049250313e-16,3.2125174129760075e-07,0.0,-4.906484107891629e-09
0.11937097385599715,2.0909183717776614e-08,0.0,3.2821574458274936e-09
-0.049237689800941675,-4.05497473821015e-08,0.0,-1.7029157639569796e-09
-0.0011736620404012577,8.633211052710975e-08,0.0,-2.3624743494821135e-09
-0.023205820501974284,-5.265414984023662e-08,0.0,1.0499034752697868e-09
-0.07082704156478448,-5.4082499900687274e-08,0.0,4.186103796932625e-10
0.11666766695237185,3.186133312738093e-08,0.0,2.0338563055943837e-09
-0.028743330397070777,6.689099620871278e-08,0.0,2.8430676479729305e-09
-0.07298218477126905,1.2661490700338618e-07,0.0,2.5723736252203363e-09
0.10913165362642929,1.8323509891615682e-07,0.0,2.8672170415688928e-09
-0.09086364995304619,1.6837772705002867e-07,0.0,-7.280457126057623e-10
0.0901220784036727,5.291549314279108e-07,0.0,-2.548522237688645e-09
-0.08324993725080776,4.771493422595086e-07,0.0,-2.72199152107081e-11
0.06360525533721506,1.524289132248671e-07,0.0,3.0440320930580366e-09
0.05080638083939104,1.0928480378424865e-06,0.0,-4.958375621200162e-09
-0.11305589217898993,-4.912148824587349e-07,0.9999999999999997,1.5806908226778663e-09
-0.013506519322985078,-3.0708163194503885e-07,1.1102230246251565e-16,2.45177433910726e-10
-0.04798788701265777,3.1571196359436735e-07,2.220446049250313e-16,-3.045305874138649e-09
0.03807310597431468,6.566242518601948e-08,0.0,-8.797433004303907e-10
-1.1102230246251565e-16,-2.722742067362559e-07,-0.0023185242152046204,-1.8152697407458622e-07
1.1102230246251565e-16,2.960150936814898e-07,-0.044544721722171055,-3.252043825341376e-08
2.220446049250313e-16,1.693754200005059e-07,0.00737318598065384,-7.062511144795289e-08
-4.440892098500626e-16,1.130963721607259e-06,-0.08155423484667224,6.373374503709775e-08
2.220446049250313e-16,5.229664111539022e-07,0.14531108909734414,4.055976319250489e-08
0.0,6.84795372762892e-07,0.04064162323333198,1.1972853712904903e-07
2.220446049250313e-16,4.914956434731723e-07,-0.08666239991744229,-6.616813266191465e-08
-2.220446049250313e-16,8.071804586506913e-07,-0.07183968591901779,2.0476841200434264e-08
0.0,5.008252173865907e-07,0.09406704891769957,-1.3514862757801897e-07
-1.1102230246251565e-16,-2.5771696527954174e-07,-0.09797924222324883,7.2859904776123585e-09
1.1102230246251565e-16,1.1936244845856015e-07,0.17281052269217834,3.6987256635256884e-08
2.220446049250313e-16,-1.5183527466433622e-07,-0.05746949986541816,-6.772985443603825e-08
0.0,-7.286958407348719e-07,-0.02462635626527443,-5.156525730853898e-08
0.0,-4.434114998730362e-07,0.05738797382802718,7.367728471763257e-08
-4.440892098500626e-16,4.585412170854392e-07,-0.12485902228783985,-8.118677783386376e-08
4.440892098500626e-16,-6.319441581581484e-07,0.0787316850512425,-9.247334560313907e-08
-4.440892098500626e-16,-9.602206091585686e-07,-0.07182549592337373,-3.701629793795289e-08
2.220446049250313e-16,-4.62053969840781e-07,0.07302645746157155,-7.319634960367687e-08
0.0,-9.0432666866036e-08,0.0,-1.1174911662692466e-08
0.0,3.9519791528164227e-08,0.0,1.647215484013031e-08
0.0,-5.5872145310331705e-08,0.0,1.2661801775948332e-07
0.0,1.6744203890084458e-08,1.0,9.913509444459125e-08
0.0,1.2263144810731314e-08,2.220446049250313e-16,8.02989490011896e-08
0.0,-7.960684911267895e-09,-3.3306690738754696e-16,3.2544295436309756e-08
0.0,-1.2316847630700062e-08,3.3306690738754696e-16,5.307566652845708e-08
0.0,-9.029847092278942e-09,-2.220446049250313e-16,1.0198732525168452e-08
0.0,-1.1235879071591615e-08,-1.1102230246251565e-16,1.8817138425220016e-08
0.0,-7.555047432106237e-09,3.3306690738754696e-16,6.9636223543057e-08
0.0,-5.265081810534865e-08,0.0,1.2493848089434302e-08
0.0,3.430160191442156e-08,-2.220446049250313e-16,2.2772672423343467e-07
0.0,1.983366360036598e-09,-2.220446049250313e-16,6.270367407523742e-08
0.0,-1.5822509880081276e-08,2.220446049250313e-16,-1.795255798242579e-07
1.0,1.0777238657055932e-08,0.0,-8.363749657291921e-08
0.0,-1.9334761702793918e-08,-2.220446049250313e-16,-1.0706965269946522e-07
-3.3306690738754696e-16,-1.8119086320211858e-08,4.440892098500626e-16,-1.1497409104777032e-07
3.3306690738754696e-16,4.329476510633867e-08,-4.440892098500626e-16,-3.841013835881317e-08
0.0,-3.5134247289292377e-09,0.0,9.120867505707508e-09
0.0,2.317816888419699e-09,0.0,1.2645289371171486e-08
0.0,1.4511496893021557e-09,0.0,7.504588293016922e-08
0.0,4.956157878543976e-09,0.0,6.499931259895675e-09
0.0,2.293677652254189e-08,0.0,2.4723751579358572e-08
0.0,-1.8971144744028835e-08,0.0,2.858385812487542e-08
0.0,-3.728624431431627e-09,0.0,1.924158397059727e-08
0.0,1.809734007096608e-09,0.0,-2.724432590639486e-09
0.0,-2.7787936396350688e-09,0.0,3.4970615558904694e-08
0.0,-3.961489847270627e-09,0.0,2.8840723587109096e-08
0.0,1.246098557672331e-10,0.0,6.304340587348635e-08
0.0,-1.0423611529475353e-09,0.0,1.0227884672531218e-07
0.0,5.604742003839643e-10,0.0,1.6754956959630358e-07
0.0,-9.644593679247747e-10,0.0,-8.973438525572419e-08
0.0,1.6781609990523809e-09,0.9999999999999999,1.7088746631088723e-07
0.0,8.899476711121613e-11,1.1102230246251565e-16,9.30264036469453e-08
0.0,-1.3670116816300035e-09,0.0,1.3294313703227092e-07
0.0,2.0399491651446053e-09,-4.440892098500626e-16,8.725685916033401e-08
0.0,-1.1639155528264667e-09,0.0,-3.0583379384552244e-09
0.0,-7.428036685741546e-10,0.0,4.885869431259237e-10
0.0,7.92186702347486e-09,0.0,2.387509117629527e-08
0.0,-3.379526114510866e-09,0.0,-1.0944456685368919e-08
0.0,1.0956926344007913e-08,0.0,2.3222877176820586e-08
0.0,5.1080166763028956e-09,0.0,-1.7174317079593453e-09
0.0,1.4733044872983216e-08,0.0,2.8201598034627297e-08
0.0,3.428359711676876e-08,0.0,7.986738737031366e-09
0.0,6.673455033023856e-08,0.0,-7.703231652556039e-09
0.0,1.0954072138247284e-07,0.0,-3.520167517478967e-08
0.0,9.603647512790301e-08,0.0,3.6254196800200586e-08
0.0,6.629541076108582e-08,0.0,1.4021520300389062e-08
0.0,9.68987251326325e-08,0.0,-3.331315436838623e-08
0.0,-1.609684204595396e-07,0.0,3.0338422618569896e-08
0.0,1.88553173074979e-08,0.0,-8.790818029069672e-09
0.0,-2.2909961217010267e-08,0.0,2.764815931755038e-08
0.0,-8.989587172436588e-08,0.0,-4.332471803536459e-09
0.9999999999999996,-4.040548873263103e-08,0.0,-2.385905091273344e-08
-0.05334690049541124,-1.4455400787483078e-08,-0.056912866274079876,7.1698945447451426e-09
0.14614564619567094,1.5409289488843564e-08,0.0795915384311967,2.315584453072005e-08
-0.11032225891230518,7.732872475685332e-09,0.05319693643375811,3.900512908217026e-08
0.10575932025098189,1.0718569143364168e-09,-0.03874648124283597,1.1433931987880893e-07
-0.04167030041433328,7.408452518120559e-10,-0.06232708035049561,6.310260118880252e-08
-0.05090095258939775,-1.1160532409348881e-08,0.01580478602974389,-1.6530256630176133e-08
0.04165748155260873,-1.6437061134411132e-08,0.06205053440821584,9.038103598868474e-12
-0.06498870405389523,-1.5703825084756307e-08,-0.07984533393667936,4.843432463985661e-08
0.009343870161629964,-1.3354025441003614e-08,0.0638782547254968,1.923361310218756e-08
-0.010558649057087477,-1.2769870849638215e-08,0.004919725581086665,4.086124931745867e-08
0.13067435156083795,-2.0941958567277655e-08,0.01251939536148372,-6.982731690641227e-08
-0.040748871023224886,4.641052875342666e-09,-0.047467132378350874,1.1095642378222691e-07
-0.05182103267798599,-2.3074669286415857e-09,0.025229791837489968,1.511322409442075e-08
-0.011674269122773584,-1.066224548651462e-08,0.038615317313165365,-7.01270295166978e-08
0.08563911476302977,4.3084014578198555e-09,-0.05812814426028612,5.648047931572362e-08
-0.13176714986030436,3.5028422828986523e-09,-0.010383958677758987,-2.508733132344766e-09
0.12681371221775817,-5.463030738894756e-09,-0.08245530326318318,-1.2331884136074265e-08
-0.06775961651532492,3.89790901778042e-09,0.029290139109444002,5.281792141431658e-08
0.9999999999999998,1.1141821687488118e-08,0.0,-1.0793019100674417e-08
1.1102230246251565e-16,2.804736823236455e-07,0.9999999999999998,1.0962898784327989e-07
3.3306690738754696e-16,-9.081794587473286e-08,1.1102230246251565e-16,3.531559116254358e-08
-2.220446049250313e-16,-1.1086897302448038e-07,1.1102230246251565e-16,8.23145256845237e-08
-1.1102230246251565e-16,-1.2204395716252779e-09,0.0,4.330544527419984e-08
1.1102230246251565e-16,-9.531469231660598e-08,-1.1102230246251565e-16,-1.4307070728136772e-08
-3.3306690738754696e-16,-1.9100866666121874e-07,1.1102230246251565e-16,-8.480199653604359e-09
3.3306690738754696e-16,3.6919016110914484e-08,-1.1102230246251565e-16,5.081007543594755e-08
-2.220446049250313e-16,3.716976380019324e-08,1.1102230246251565e-16,8.710852625881673e-08
0.0,-8.65674337546806e-08,2.220446049250313e-16,-1.7336446944682393e-08
2.220446049250313e-16,-1.7347808807244296e-07,-2.220446049250313e-16,-1.1546835878561976e-07
-1.1102230246251565e-16,1.0463492117196438e-07,-1.1102230246251565e-16,1.208794628837495e-07
0.0,-8.538330575902364e-08,0.0,-1.6377034341985567e-07
1.1102230246251565e-16,-6.533749683512716e-08,1.1102230246251565e-16,-1.2988883781872576e-07
-2.220446049250313e-16,-5.710522827939717e-08,-2.220446049250313e-16,1.2952284578205065e-09
2.220446049250313e-16,-7.749500809950403e-08,4.440892098500626e-16,-2.2609327743339236e-08
-1.1102230246251565e-16,-1.1466385672065373e-07,-2.220446049250313e-16,-5.335103168135904e-08
1.1102230246251565e-16,7.638526540176831e-08,0.0,1.552553641204213e-08
1.0,-5.227674754193501e-08,0.9999999999999999,-4.7562783722643334e-08
-1.1102230246251565e-16,4.002664366620223e-09,-1.1102230246251565e-16,-1.678094885271264e-10
5.551115123125783e-16,2.2317417269768213e-08,4.440892098500626e-16,1.774869682336089e-08
0.0,3.00098903505131e-09,-6.661338147750939e-16,7.085419957419959e-08
-4.440892098500626e-16,1.3905667004543434e-07,6.661338147750939e-16,4.3287563000760093e-07
0.0,3.168521094387699e-07,0.0,3.660180468045837e-07
2.220446049250313e-16,8.227072427757776e-07,-4.440892098500626e-16,1.3770812103075515e-06
-4.440892098500626e-16,5.76576456978728e-07,2.220446049250313e-16,5.814447149532499e-07
2.220446049250313e-16,1.4981959566284803e-07,-3.3306690738754696e-16,4.336956862971417e-07
2.220446049250313e-16,4.0530096612201305e-07,2.220446049250313e-16,2.0880743250018003e-07
-3.3306690738754696e-16,7.531215942435663e-07,-1.1102230246251565e-16,4.6510988340742196e-07
0.0,1.1643222478596727e-06,2.220446049250313e-16,2.319099849046321e-07
1.1102230246251565e-16,6.792085969209438e-07,0.0,-2.5257081688323507e-07
2.220446049250313e-16,1.1307244221825389e-06,0.0,-5.684873258360311e-07
-2.220446049250313e-16,7.086490313668033e-07,-1.1102230246251565e-16,5.432038960861965e-08
-2.220446049250313e-16,-1.1346801329636946e-06,5.551115123125783e-16,-6.117146540418616e-07
4.440892098500626e-16,-1.5211923255264995e-06,-5.551115123125783e-16,-8.05696276984236e-07
-2.220446049250313e-16,-1.0588522627585913e-06,-1.1102230246251565e-16,-5.674271278621744e-07
0.0,-1.5710854617267969e-09,0.0,-3.549784679535151e-08
0.0,2.813413804148013e-08,0.0,7.227097569284525e-08
0.0,3.856441255223332e-09,0.0,1.6238728051121148e-08
0.0,3.596599764676966e-08,0.0,3.6517533175128836e-08
0.0,1.26629885244256e-07,0.0,3.019582095475915e-09
0.0,1.4289203633666148e-07,0.0,2.0367195929793577e-09
1.0000000000000002,-2.2748727701582517e-08,0.0,4.572817999815015e-08
-2.220446049250313e-16,4.4931766751687974e-08,0.0,8.584294732827405e-08
0.0,9.093775759083651e-08,0.0,3.9061934842266055e-07
2.220446049250313e-16,-2.6340850922679206e-08,0.0,1.5921928877560274e-07
0.0,-7.5750128303298e-08,0.0,9.68180074778501e-08
-4.440892098500626e-16,-3.306209634956757e-08,0.0,-2.906367114974272e-07
0.0,-5.529367115286731e-08,0.0,-1.7479237612860743e-08
2.220446049250313e-16,-1.8239205701320316e-09,0.0,3.5907822848457705e-08
-3.3306690738754696e-16,1.1689856762586712e-07,1.0,3.457810919371695e-07
3.3306690738754696e-16,7.188093320564803e-08,-1.1102230246251565e-16,3.8614624031652056e-07
-3.3306690738754696e-16,-1.0755152288766109e-07,5.551115123125783e-16,-1.2104585493943883e-07
3.3306690738754696e-16,-7.479582109226623e-09,-7.771561172376096e-16,1.3223560699771034e-07
0.0,-3.2631183866094204e-09,0.0,-6.951827635770514e-09
0.0,3.759841101791395e-08,0.0,3.4883182342682064e-09
0.0,-9.443003357034742e-09,0.0,1.0295507091306888e-08
0.0,-1.652022891818206e-08,0.0,5.587436513465611e-10
0.0,2.61552417057942e-08,0.0,3.181476873059808e-08
0.0,-6.2290272495602066e-09,0.0,4.465166689726629e-08
0.0,-7.129859369570113e-09,0.0,6.80813158737692e-08
0.0,-7.49950341827343e-09,0.0,6.796754306037656e-08
0.0,-4.859068702955941e-09,0.0,1.3055664851435723e-07
0.0,-7.030838489185952e-09,0.0,6.97918437708722e-08
